49889,Guardapolvo aut 100cm blanco GUPO100AB Hermex,GUPO-100AB,Guardapolvo automatico 100 cm blanco Hermex
43030,Guardapolvo fijo 100cm aluminio GUPO100A Hermex,GUPO-100A,Guardapolvo fijo de 100 cm aluminio Hermex
43031,Guardapolvo fijo 100cm blanco GUPO100B Hermex,GUPO-100B,Guardapolvo fijo de 100 cm blanco Hermex
43032,Guardapolvo fijo 100cm dorado GUPO100D Hermex,GUPO-100D,Guardapolvo fijo de 100 cm dorado Hermex
43033,Guardapolvo fijo 100cm negro GUPO100N Hermex,GUPO-100N,Guardapolvo fijo de 100 cm negro Hermex
43034,Guardapolvo fijo 120cm aluminio GUPO120A Hermex,GUPO-120A,Guardapolvo fijo de 120 cm aluminio Hermex
43035,Guardapolvo fijo 120cm blanco GUPO120B Hermex,GUPO-120B,Guardapolvo fijo de 120 cm blanco Hermex
43036,Guardapolvo fijo 120cm dorado GUPO120D Hermex,GUPO-120D,Guardapolvo fijo de 120 cm dorado Hermex
43037,Guardapolvo fijo 120cm negro GUPO120N Hermex,GUPO-120N,Guardapolvo fijo de 120 cm negro Hermex
17755,Guia de nylon para cable 10m gny-10 truper,GNY-10,Guia de nylon de 10 m para cable Truper
17756,Guia de nylon para cable 15m gny-15 truper,GNY-15,Guia de nylon de 15 m para cable Truper
17757,Guia de nylon para cable 20m gny-20 truper,GNY-20,Guia de nylon de 20 m para cable Truper
17758,Guia de nylon para cable 30m gny-30 truper,GNY-30,Guia de nylon de 30 m para cable Truper
17751,Guia p/cable 15 mts guia-15 truper,GUIA-15,Guia de acero de 15 m para cable Truper
17752,Guia p/cable 30 mts guia-30 truper,GUIA-30,Guia de acero de 30 m para cable Truper
14951,"Hacha cazadora 1-1/4lb c/mgo f. vidrio 14"" HC11/4F Truper",HC-1-1/4F,Hacha cazadora 1-1/4 lb mango fibra de vidrio 14' Truper
14950,Hacha cazadora 1-1/4lb c/mgo hc-1 1/4 truper,HC-1-1/4,Hacha cazadora 1-1/4 lb mango hickory 14' Truper
11376,Hacha cazadora 1-1/4lb c/mgo hc11/4e truper,HC-1-1/4E,Hacha cazadora 1-1/4 lb mango hickory 14' cabeza pulida
14964,Hacha doble michigan 3-1/2lbs c/mgo dhm-3 1/2m truper,DHM-3-1/2M,Hacha doble Michigan 3-1/2 lbs mango de hickory 35' Truper
14976,Hacha labor entera 2-1/2lbs c/mangole-2 1/2m truper,LE-2-1/2M,Hacha labor entera 2-1/2 lb mango de 36' Truper
14980,Hacha labor entera 3-1/2lbs c/mgo le-3 1/2m truper,LE-3-1/2M,Hacha labor entera 3-1/2 lb mango de 36' Truper
14978,Hacha labor entera 3lbs c/mangole-3m truper,LE-3M,Hacha labor entera 3 lb mango de 36' Truper
14988,Hacha media labor 3-1/2lbs s/mgo ml-3 1/2 truper,ML-3-1/2,Hacha tipo espanol media labor 3-1/2 lb sin mango Truper
14974,Hacha media labor 4-1/2lbs con mango ml-4 1/2m truper,ML-4-1/2M,Hacha media labor 4-1/2 lb mango de 36' Truper
14990,Hacha media labor 4lbs s/mgo ml-4 truper,ML-4,Hacha media labor 4 lb sin mango Truper
14962,Hacha michigan pulida 3-1/2lbs f. vidrio hm-3 1/2f truper,HM-3-1/2F,Hacha Michigan 3-1/2 lb mango fibra de vidrio 34' Truper
11137,"Hacha p/rajar madera 8 lbs mgo fibra vdo 36"" TJR8FX Truper",TJR-8FX,Hacha para rajar madera 8 lbs mango fibra de vidrio 36'
15026,Herramienta jardin bieldo 3 dientes mgo 6 gts-fo truper,GTS-FO,Bieldo para jardin mango de 6' Truper
15032,Herramienta jardin cucharita mgo 15 gtl-sh truper,GTL-SH,Cuchara para jardin mango de 15' Truper
15020,Herramienta jardin cucharita mgo 6 gts-sh truper,GTS-SH,Cuchara para jardin mango de 6' Truper
15024,Herramienta jardin cultivador 3dtes mgo d/6 gts-cv truper,GTS-CV,Cultivador para jardin mango de 6' Truper
15028,Herramienta jardin deshierbador mgo 6 gts-we truper,GTS-WE,Deshierbador para jardin mango de 6' Truper
15034,Herramienta jardin trasplantador mgo 15 gtl-tr truper,GTL-TR,Transplantador para jardin mango de 12-1/4' Truper
15022,Herramienta jardin trasplantador mgo 6 gts-tr truper,GTS-TR,Transplantador para jardin mango de 6' Truper
26014,Hidrolavadora electrica 1200w 1.6hp 1300psi HILA1300P Pretul,HILA-1300P,Hidrolavadora electrica 1300 PSI Pretul
12254,Hidroneumatico 050lts bomba 1/2hp jet hidr-1/2x50 truper,HIDR-1/2X50,Equipo hidroneumatico 50L bomba jet 1/2 HP Truper
17605,Hilo desbrozadora 1.6mmx15mt azul blst HTA65 Truper,HTA-65,Rollo de hilo para desbrozadora 1.6 mm x 15 m Truper
16942,Hilo desbrozadora 1.6mmx15mt azul blst HTA65B Truper,HTA-65B,Rollo de hilo para desbrozadora 1.6 mm x 15 m Truper
20022,Hilo desbrozadora 1.6mmx15mt azul tarj HIDE65P Pretul,HIDE-65P,Rollo de hilo para desbrozadora 1.6 mm x 15 m Pretul
17608,Hilo desbrozadora 2.0mmx120mt verde blst HLB80 Truper,HLB-80,Rollo de hilo para desbrozadora 2 mm x 120 m Truper
17606,Hilo desbrozadora 2.0mmx15mt verde blst HTA80 Truper,HTA-80,Rollo de hilo para desbrozadora 2 mm x 15 m Truper
16943,Hilo desbrozadora 2.0mmx15mt verde blst HTA80B Truper,HTA-80B,Rollo de hilo para desbrozadora 2 mm x 15 m Truper
20023,Hilo desbrozadora 2.0mmx15mt verde tarj HIDE80P Pretul,HIDE-80P,Rollo de hilo para desbrozadora 2 mm x 15 m Pretul
17607,Hilo desbrozadora 2.4mmx12mt naran blst HTA95 Truper,HTA-95,Rollo de hilo para desbrozadora 2.4 mm x 12 m Truper
16944,Hilo desbrozadora 2.4mmx12mt naran blst HTA95B Truper,HTA-95B,Rollo de hilo para desbrozadora 2.4 mm x 12 m Truper
20024,Hilo desbrozadora 2.4mmx12mt naran tarj HIDE95P Pretul,HIDE-95P,Rollo de hilo para desbrozadora 2.4 mm x 12 m Pretul
17643,Hilo desbrozadora 2.4mmx262mt naran carr HTR395 Truper,HTR3-95,Carrete de hilo para desbrozadora 2.4 mm x 262 m Truper
17648,Hilo desbrozadora 2.4mmx437mt naran carr HTR595 Truper,HTR5-95,Carrete de hilo para desbrozadora 2.4 mm x 437 m Truper
17609,Hilo desbrozadora 2.4mmx78mt naran blst HLB95 Truper,HLB-95,Rollo de hilo para desbrozadora 2.4 mm x 78 m Truper
16945,Hilo desbrozadora 2.7mmx12mt rojo blst HTA105B Truper,HTA-105B,Rollo de hilo para desbrozadora 2.7 mm x 12 m Truper
20025,Hilo desbrozadora 2.7mmx12mt rojo tarj HIDE105P Pretul,HIDE-105P,Rollo de hilo para desbrozadora 2.7 mm x 12 m Pretul
17644,Hilo desbrozadora 2.7mmx224mt rojo carr HTR3105 Truper,HTR3-105,Carrete de hilo para desbrozadora 2.7 mm x 224 m Truper
17649,Hilo desbrozadora 2.7mmx373mt rojo carr HTR5105 Truper,HTR5-105,Carrete de hilo para desbrozadora 2.7 mm x 373 m Truper
17610,Hilo desbrozadora 2.7mmx63mt rojo blst HLB105 Truper,HLB-105,Rollo de hilo para desbrozadora 2.7 mm x 63 m Truper
17645,Hilo desbrozadora 3.3mmx142mt amarillo carr HTR3130 Truper,HTR3-130,Carrete de hilo para desbrozadora 3.3 mm x 142 m Truper
17650,Hilo desbrozadora 3.3mmx237mt amarillo carr HTR5130 Truper,HTR5-130,Carrete de hilo para desbrozadora 3.3 mm x 237 m Truper
17630,Hilo desbrozadora 3.3mmx48mt amarillo blst HLB130 Truper,HLB-130,Rollo de hilo para desbrozadora 3.3 mm x 48 m Truper
17631,Hilo desbrozadora 3.7mmx34mt negro blst HLB155 Truper,HLB-155,Rollo de hilo para desbrozadora 3.7 mm x 34 m Truper
12989,Hilo p/albanil cal 18 bobina 165mts hil-165 truper,HIL-165,Carrete con 165 m de hilo para albanil blanco Truper
12988,Hilo p/albanil cal 18 bobina 65mts hil-65 truper,HIL-65,Carrete con 65 m de hilo para albanil blanco Truper
14045,Hilo p/albanil amarillo 65 mts hil-65a truper,HIL-65A,Carrete con 65 m de hilo para albanil amarillo Truper
14048,Hilo p/albanil azul 65 mts hil-65z truper,HIL-65Z,Carrete con 65 m de hilo para albanil azul Truper
14051,Hilo p/albanil naranja 65 mts hil-65n truper,HIL-65N,Carrete con 65 m de hilo para albanil naranja Truper
14046,Hilo p/albanil rojo 65 mts hil-65r truper,HIL-65R,Carrete con 65 m de hilo para albanil rojo Truper
27061,Hilo p/pesca c/100mts cal 0.4mm hipe40 pretul,HIPE-40,Carrete con 100 m de hilo para pesca azul calibre 0.40 mm
27062,Hilo p/pesca c/100mts cal 0.5mm hipe50 pretul,HIPE-50,Carrete con 100 m de hilo para pesca azul calibre 0.50 mm
27063,Hilo p/pesca c/100mts cal 0.6mm hipe60 pretul,HIPE-60,Carrete con 100 m de hilo para pesca azul calibre 0.60 mm
27067,Hilo p/pesca c/100mts cal 1.0mm hipe100 pretul,HIPE-100,Carrete con 100 m de hilo para pesca azul calibre 1.00 mm
15121,Hoz punta # 1 dentada hp-1 truper,HP-1,Hoz dentada # 1 18' Truper
15122,Hoz punta # 2 dentada hp-2 truper,HP-2,Hoz dentada # 2 20' Truper
15325,Iman extensible ac inox 3.6 kg pick-upx truper truper,PICK-UPX,Iman extensible de acero inoxidable 3.6 kg Truper
14140,Iman telescopico 3-1/2 lb. pick-up truper,PICK-UP,Iman extensible de acero inoxidable 1.5 kg Truper
17723,Impermeable c/reflejante talla g im-ref-l truper,IM-REF-L,Gabardina impermeable doble capa con reflejante G Truper
17724,Impermeable c/reflejante talla xg im-ref-xl truper,IM-REF-XL,Gabardina impermeable doble capa con reflejante XG Truper
14415,Impermeable talla L imper-l truper,IMPER-L,Gabardina impermeable doble capa talla G Truper
14414,Impermeable talla M imper-m truper,IMPER-M,Gabardina impermeable doble capa talla M Truper
14413,Impermeable talla s imper-s truper,IMPER-S,Gabardina impermeable doble capa talla CH Truper
14416,Impermeable talla xl imper-xl truper,IMPER-XL,Gabardina impermeable doble capa talla XG Truper
19089,Inflador cab doble conexion rosca interior 1/4 val-inf-1/4,VAL-INF-1/4,Inflador de cabeza doble cuerda 1/4 NPT Truper
19088,Inflador cab senc rosca interior p/mang 1/4 npt boch-hem-1,BOCH-HEM-1/4,Cabeza infladora de llantas conexion hembra 1/4' NPT Truper
47042,Interruptor d/sobreponer sencillo marfil apsosg volteck,APSO-SG,Interruptor de sobreponer sencillo a granel Volteck
10447,Inversor corriente 100w inco-100 truper,INCO-100,Inversor de corriente de 120 W con puertos USB Truper
10448,Inversor corriente 200w inco-200 truper,INCO-200,Inversor de corriente de 200 W con puertos USB Truper
10449,Inversor corriente 400w inco-400 truper,INCO-400,Inversor de corriente de 400 W con puertos USB Truper
15725,Inversor corriente tipo vaso 120w inco-120 truper,INCO-120,Inversor de corriente 120 W tipo vaso 2 puertos USB Truper
14861,Inyector grasa industrial 14oz gras-15 truper,GRAS-15,Inyectora de grasa 14 oz 10000 PSI con grip antiderrapante
14859,Inyector grasa ligero 14oz gras-13 truper,GRAS-13,Inyectora de grasa 14 oz 6000 PSI con grip antiderrapante
14860,Inyector grasa reforzado 14oz gras-14 truper,GRAS-14,Inyectora de grasa 14 oz 8000 PSI con grip antiderrapante
43901,"Jaladera p/mueble ""Andamio"" niquel sat 103mm JAL0911 Hermex",JAL-0911,Jaladera metalica de 96 mm estilo 'Andamio' niquel satinado
43826,"Jaladera p/mueble ""Arco"" laton brill 114mm JAL0221 Hermex",JAL-0221,Jaladera metalica de 96mm estilo 'Arco' laton brillante
43830,"Jaladera p/mueble ""Cilindro"" laton brill 156mm JAL0321 Herme",JAL-0321,Jaladera de acero 96 mm estilo 'Cilindro' laton brillante
43827,"Jaladera p/mueble ""Cilindro"" niquel sat 188mm JAL0312 Hermex",JAL-0312,Jaladera de acero 128 mm estilo 'Cilindro' niquel satinado
43837,"Jaladera p/mueble ""Colonial"" laton antig 120mm JAL0531 Herme",JAL-0531,Jaladera metalica de 76 mm estilo 'Colonial' laton antiguo
57016,Jalador de lamina p/limpieza 50cm JALI50 klintek,JALI-50A,Jalador de lamina reforzada de 50 cm Klintek
27050,Juego 02 linternas silicon p/bicicleta libi2p pretul,LIBI-2P,Juego de linterna trasera y delantera para bicicleta Pretul
28152,Juego 03 cepillos multiusos p/taladro JCE3P Pretul,JCE-3P,Juego de 3 cepillos multiusos para taladro Pretul
21251,Juego 08 herramientas c/maletin rosa setma8 pretul,SET-MA8,Juego de 8 herramientas caseras para dama Pretul
14165,Juego 10 dados 1/4 std jd-1/4x10p truper,JD-1/4X10P,Juego de 10 dados cuadro 1/4' std Truper
14176,Juego 10 dados cuadro 1/2 std jd-1/2x10p truper,JD-1/2X10P,Juego de 10 dados cuadro 1/2' std Truper
21855,Juego 10 llave allen 1.5-10mm negras all-10m-p pretul,ALL-10M-P,Juego 10 llaves allen mm punta hex con organizador Pretul
21854,Juego 10 llave allen 1/16-3/8 negras all-10p-p pretul,ALL-10P-P,Juego 10 llaves allen std punta hex con organizador Pretul
15536,Juego 10 llaves allen 1.5-10mm estuch./plast all-10m truper,ALL-10M,Juego 10 llaves allen mm punta hexagonal con organizador
15539,Juego 10 llaves allen 1/16-3/8 estuch./plast all-10p truper,ALL-10P,Juego 10 llaves allen std punta hexagonal con organizador
13644,Juego 10 llaves allen punta bola mm 1/16-3/8 allx10m truper,ALLX-10M,Juego 10 llaves allen largas mm punta bola con organizador
13643,Juego 10 llaves allen punta bola std 1/16-3/8 allx10p truper,ALLX-10P,Juego 10 llaves allen largas std punta bola con organizador
15778,Juego 11 llaves combin. 6-22mm estuch. jc-11m truper,JC-11M,Juego de 11 llaves combinadas extralargas pulidas mm Expert
15542,Juego 13 llaves allen 1.2-10mm estuch/plast all-13m truper,ALL-13M,Juego 13 llaves allen mm punta hexagonal con organizador
21857,Juego 13 llaves allen 1.2-10mm negras all-13m-p pretul,ALL-13M-P,Juego 13 llaves allen mm punta hex con organizador Pretul
15545,Juego 13 llaves allen 3/64-3/8 estuch./plast all-13p truper,ALL-13P,Juego 13 llaves allen std punta hexagonal con organizador
21856,Juego 13 llaves allen 3/64-3/8 negras all-13p-p pretul,ALL-13P-P,Juego 13 llaves allen std punta hex con organizador Pretul
13645,Juego 13 llaves allen punta bola std 3/64-3/8 allx13p truper,ALLX-13P,Juego 13 llaves allen largas std punta bola con organizador
19094,Juego 14 accesorios neumaticos (limpieza) jan-15 tr,15-Jan,Juego de 15 piezas para compresor de aire Truper
12844,Juego 14 dados p/taladro PUNCA14 Truper,PUNCA-14,Juego de 14 dados para taladro Pretul
16129,Juego 16 seguetas p/caladora jsca-16 truper,JSCA-16,Juego de 16 seguetas para caladora zanco 'U' corte recto
19079,Juego 18 accesorios neumaticos (mecanico)jan-18 truper,18-Jan,Juego de 18 piezas para compresor de aire Truper
27020,Juego 2 conectores 2 coples p/compresor coral-4p pretul,CORAL-4P,Juego de 2 conectores y 2 coples para compresor Pretul
19622,Juego 2 desarmadores mango comfort grip 1/4x4 duo-1/4x4b tru,DUO-1/4X4B,Duo de desarmadores 1/4' x 4' mango Comfort Grip Truper
19623,Juego 2 desarmadores mango comfort grip 3/16x4 duo-3/16x4b,DUO-3/16X4B,Duo de desarmadores 3/16' x 4' mango Comfort Grip Truper
20217,Juego 2 desarmadores mango pvc 1/4x1-1/2 jd 1/4 x 1 1/2bp t,JDT-2BP,Duo de desarmadores 1/4' x 1-1/2' mango Comfort Grip Pretul
20215,Juego 2 desarmadores mango pvc 1/4x4 duo-1/4x4bp pretul,DUO-1/4X4BP,Duo de desarmadores 1/4' x 4' mango Comfort Grip Pretul
20216,Juego 2 desarmadores mango pvc 3/16x4 duo-3/16x4bp pretul,DUO-3/16X4BP,Duo de desarmadores 3/16' x 4' mango Comfort Grip Pretul
20210,Juego 2 desarmadores transp 1/4x4'3 duo-1/4x4tp pretul,DUO-1/4X4TP,Duo de desarmadores 1/4 x 4' mango de PVC Pretul
20211,Juego 2 desarmadores transp 3/16x4 duo-3/16x4tp pretul,DUO-3/16X4TP,Duo de desarmadores 3/16 x 4' mango de PVC Pretul
10752,Juego 3 adaptadores de dado p/taladro ada-3 truper,ADA-3,Juego de 3 adaptadores para dados de 1/4' 3/8' y 1/2'
19599,Juego 3 adaptadores de dado p/taladro ada-3l truper,ADA-3L,Juego de 3 adaptadores largos para dados de 1/4 3/8 y 1/2'
16548,Juego 3 cuchillas p/cep-15x cu-cep-15x truper,CU-CEP-15X,Caja con 3 cuchillas HSS para cepillo de piso CEP-15X
14534,Juego 3 piedras p/reci-3 rep-reci-3 truper,REP-RECI-3,Repuesto para rectificador RECI-3 Truper
23975,Juego 3 pinzas 8 y 6 pulgadas Juego-pin-3b pretul,JGO-PIN-3B,Juego de 3 pinzas 2 de 6' y 1 de 8' mangos de PVC Pretul
13955,Juego 36 piezas cuadro 3/8' jd-3/8x36mp truper,JD-3/8X36MP,Juego de 36 herramientas cuadro 3/8' std y mm para mecanico
27021,Juego 4 conectores 1 cople p/compresor coral-5p pretul,CORAL-5P,Juego de 4 conectores y 1 cople para compresor Pretul
27030,Juego 4 conectores 2 coples p/compresor coral-6p pretul,CORAL-6P,Juego de 4 conectores y 2 coples compresor de aire Pretul
20218,Juego 4 desarmadores mango pvc jd-4bp pretul,JD-4BP,Juego de 4 desarmadores mango Comfort Grip Pretul
20212,Juego 4 desarmadores mango transp jd-4tp pretul,JD-4TP,Juego de 4 desarmadores mango de PVC Pretul
17809,Juego 42 puntas combinadas pun-42x truper,PUN-42X,Juego 42 puntas 1/2' y 3/8' de 75 y 30 mm estuche metalico
12949,Juego 5 dados magneticos 10mm pude9010 truper,PUDE-9010,Estuche con 5 dados magneticos de 10 mm largo 2-1/2' Expert
12939,Juego 5 dados magneticos std 1/4 pude9025 truper,PUDE-9025,Estuche con 5 dados magneticos de 1/4' largo 2-1/2' Expert
12940,Juego 5 dados magneticos std 3/8 pude9027 truper,PUDE-9027,Estuche con 5 dados magneticos de 3/8' largo 2-1/2' Expert
12942,Juego 5 dados magneticos std 5/16 pude9031 truper,PUDE-9031,Estuche con 5 dados magneticos de 5/16' largo 2-1/2' Expert
11336,Juego 6 brocas 3 alta vel y 3 p/concreto jbac-6 truper,JBAC-6,Juego de 6 brocas para metal y concreto Truper
11295,Juego 6 brocas p/concreto jbct-6 trp,JBCT-6,Juego de 6 brocas para concreto Truper
11337,Juego 6 brocas p/madera jbma-6 truper,JBMA-6,Juego de 6 brocas con punta centradora para madera Truper
20220,Juego 6 desarmadores mango pvc jd-6bp pretul,JD-6BP,Juego de 6 desarmadores mango Comfort Grip Pretul
20214,Juego 6 desarmadores mango transp jd-6tp pretul,JD-6TP,Juego de 6 desarmadores mango de PVC Pretul
14169,Juego 7 dados 3/8 punta hexagonal std jpt-3/8x7p truper,JPH-3/8X7P,Juego de 7 dados punta hexagonal std cuadro 3/8' Truper
15553,Juego 7 llave torx larga torx-7l truper,TORX-7L,Juego de 7 llaves torx largas con organizador Truper
15530,Juego 7 llaves allen 1.5-6mm estuch./plast ale-7m truper,ALE-7M,Juego 7 llaves allen mm punta hexagonal con organizador
15557,Juego 7 llaves allen 1.5-8mm est/tipo nav. all-7m truper,ALL-7M,Juego de 7 llaves allen mm tipo navaja cuerpo de lamina
15533,Juego 7 llaves allen 1/16-1/4 estuch./plast ale-7p truper,ALE-7P,Juego 7 llaves allen std punta hexagonal con organizador
15551,Juego 7 llaves allen lga c/bola 1/8-3/8 est allx-7p truper,ALLX-7P,Juego 7 llaves allen largas std punta bola con organizador
15552,Juego 7 llaves torx cortas torx-7c truper,TORX-7C,Juego de 7 llaves torx con organizador Truper
13929,Juego 7 puntas allen std mando 1/2 jph-1/2x7ph truper,JPH-1/2X7PH,Juego de 7 dados cuadro 1/2' punta hex std estuche metalico
17813,Juego 7 puntas torx con seguro 2 p7-20ts truper,P7-20TS,Juego de 7 puntas torx combinadas c/seguro largo 2' Expert
11338,Juego 8 brocas p/madera jbma-8 truper,JBMA-8,Juego de 8 brocas con punta centradora para madera Truper
20213,Juego 8 desarmadores mango transp jd-8tp pretul,JD-8TP,Juego de 8 desarmadores mango de PVC Pretul
15569,Juego 8 llave torx L t9-t40 tipo navaja torx-8 truper,TORX-8,Juego de 8 llaves torx tipo navaja cuerpo de lamina Truper
21851,Juego 8 llaves allen mm t/llavero all-p8m pretul,ALL-P8M,Juego de 8 llaves allen mm punta hex tipo llavero Pretul
21850,Juego 8 llaves allen std t/llavero all-p8p pretul,ALL-P8P,Juego de 8 llaves allen std punta hex tipo llavero Pretul
21395,Juego 8 llaves torx tipo navaja torx-8p pretul,TORX-8P,Juego de 8 llaves torx tipo navaja cuerpo de lamina Pretul
22725,Juego 8 llaves torx tipo navaja torx8pg pretul,TORX-8PG,Juego de 8 llaves torx tipo navaja lamina a granel Pretul
14172,Juego 9 dados largos cuadro 3/8 std jd-3/8x9lp truper,JD-3/8X9LP,Juego de 9 dados largos cuadro 3/8' std Truper
15554,Juego 9 llave torx L t10-t50 est/plast torx-9 truper,TORX-9,Juego de 9 llaves torx con organizador abatible Truper
13647,Juego 9 llave torx largas torx9l truper,TORX-9L,Juego de 9 llaves torx largas con organizador abatible
15563,Juego 9 llaves allen 1.2-6mm est/tipo nav. all-9m truper,ALL-9M,Juego de 9 llaves allen mm tipo navaja cuerpo de lamina
15566,Juego 9 llaves allen 5/64-1/4 est/tipo nav. all-9p truper,ALL-9P,Juego de 9 llaves allen std tipo navaja cuerpo de lamina
15776,Juego 9 llaves combin. std 1/4-3/4 c/est. jc-9p truper,JC-9P,Juego de 9 llaves combinadas extralargas pulidas std Expert
49342,Juego accesorios d/plastico p/tanque bajo vw-056 foset,VW-056,Juego de accesorios para WC 2' con flotador Foset
19022,Juego accesorios p/aire 17 pzs 1/4 npt jan-17 truper,17-Jan,Juego de 17 piezas para compresor de aire Truper
49255,Juego accesorios p/bano c/5pz crom Basic A800 Foset,A-800,Juego de 5 accesorios para bano de acero inoxidable Basic
49605,Juego accesorios p/bano c/sistema duo VW256 Foset,VW-256,Juego de accesorios para WC con sistema dual Foset
12868,Juego avellanador tubos 3/16-5/8 jav-7 truper,JAV-7,Avellanador de 3/16' a 5/8' Truper
11399,Juego brocas hss 5% cobalto 10pz j-bav-10 truper,JBAV-10,Juego de 10 brocas HSS para metal en estuche Truper Expert
11577,Juego cardas p/taladro 4pz jca-4p truper,JCA-4P,Juego de 4 cardas para taladro Truper
11876,Juego chumaceras p/carretilla c/2pz j-ch truper,J-CH,Juego 2 chumaceras p/carretillas de 1 llanta Truper y Pretul
19080,Juego coples rapid. /aire 4pz coral-4 truper,CORAL-4,Juego de 4 piezas coples y conectores rapidos de laton
11396,Juego d/brocas hss 5% cobalto 7pz j-bav-7 truper,JBAV-7,Juego de 7 brocas HSS para metal en estuche Truper Expert
48142,Juego d/terminales aisladas p/cable c/55pz terak55 volteck,TERA-K55,Juego de 55 terminales aisladas para cable Volteck
21162,Juego dados cuad 1/4 y 3/8 25pz juda-25p pretul,JUDA-25P,Juego de 21 herramientas 1/4' y 3/8' para mecanico Pretul
21176,Juego dados mm cuad 1/2 9pz jd-1/2x9mm-p pretul,JD-1/2X9MM-P,Juego de 8 dados cuadro 1/2' mm Pretul
21189,Juego dados mm cuad 3/8 10pz jd-3/8x10mm-p pretul,JD-3/8X10MM-P,Juego de 9 dados cuadro 3/8' mm Pretul
23980,Juego dados mm cuadro 1/4 22pz jd-1/4x22mm-p pretul,JD-1/4X22MM-P,Juego de 22 herramientas 1/4' mm para mecanico Pretul
21191,Juego dados mm cuadro 3/8 21pz jd-3/8x21mm-p pretul,JD-3/8X21MM-P,Juego de 21 herramientas 3/8' mm para mecanico Pretul
21185,Juego dados std cuad 3/8 10pz jd-3/8x10sae-p pretul,JD-3/8X10SAE-P,Juego de 9 dados cuadro 3/8' std Pretul
13950,Juego dados std cuad 3/8 9pz jd-3/8x9p truper,JD-3/8X9P,Juego de 9 dados cuadro 3/8' std Truper
13954,Juego dados std/mm cuad 3/8 26pz jd-3/8x26mp truper,JD-3/8X26MP,Juego de 25 herramientas cuadro 3/8' std y mm para mecanico
10652,Juego de 3 mini cepillo de alambre jcea-3 truper,JCEA-3,Juego de 3 mini cepillos de alambre 28 pinceles Truper
17090,Juego de herramientas 124 pz set-124 t,SET-124,Juego de 119 herramientas 1/4' y 3/8' mixtas para mecanico
21709,Juego de herramientas d/jardin 3 pz JJ3P Pretul,JJ-3P,Juego de 3 herramientas de 11' para jardin Pretul
15030,Juego de herramientas d/jardin 4 pz corto jj-4 truper,JJ-4,Juego de 4 herramientas mangos de 6' para jardin Truper
11089,Juego de palancas p/cambio llanta carretilla palcattruper,PAL-CA,Juego de 2 palancas para cambio de llanta de carretilla
17762,Juego de reparacion dispositivos 32 pz jgo-tel-32 truper,JGO-TEL-32,Juego de 32 piezas para reparacion de electronica Truper
18219,Juego desarmador con 26 puntas jdm-26 truper,JDM-26,Desarmador tipo matraca con 18 puntas y 6 dados Truper
21420,Juego desarmadores de caja 7pz dj-7p pretul,DJ-7P,Juego de 7 desarmadores de caja mango de PVC Pretul
21378,Juego desarmadores impacto 7pzs pretul j-dimp-7 pretul,J-DIMP-7,Juego de 7 desarmadores de impacto Pretul
14205,Juego desarmadores p/joyero c/est. 15pzs joy-15 truper,JOY-15,Juego con 15 desarmadores de precision Truper
14156,Juego desarmadores p/joyero largos 06 pzs joy6l truper,JOY-6L,Juego con 6 desarmadores largos de precision Truper
14157,Juego desarmadores p/joyero largos 15 pzs joy15l truper,JOY-15L,Juego con 15 desarmadores largos de precision Truper
21382,Juego desarmadores p/joyero metalicos 6pz j-dej-6p pretul,J-DEJ-6P,Juego con 6 desarmadores de precision mango metalico Pretul
14137,Juego desarmadores planos/phill. 5pz dtj-5 truper,DTJ-5,Juego de 5 desarmadores mangos de acetato Truper
21379,Juego desarmadores trompo 1/4x1 1/2 jd-1/4x1 1/2 pretul,JDT-2TP,Duo de desarmadores 1/4 x 1-1/2' mango de PVC Pretul
14512,Juego extractores tornillos 5pz ext-5 truper,EXT-5,Juego con 5 extractores de tornillos Truper
22018,Juego llaves combinadas mm 22pz j1222mp pretul,J-2022MP,Juego de 22 llaves combinadas std y mm Pretul
49146,Juego llaves emp rosc bce s/man Basic E052S Foset,E-052S,Juego llaves empotrar roscables compresion s/maneral Foset
49145,Juego llaves emp sold bce s/man Basic E652S Foset,E-652S,Juego llaves empotrar soldables compresion s/maneral Foset
22000,Juego llaves espanolas std 5 pzs satin j-305p pretul,J-305P,Juego de 5 llaves espanolas std Pretul
10671,Juego machimbrador p/router 019mm 3/4 broumach3/4x truper,BROU-MACH3/4X,Juego de machimbrador 3/4' con balero Truper
22980,Juego mecanica 100 pzs en estuch./plastset-100 pretul,SET-100,Juego de 71 herramientas 1/4' y 3/8' para mecanico Pretul
24223,Juego mecanica 133 pzs en estuche/plast set-133 pretul,SET-133,Juego de 133 herramientas Pretul
24220,Juego mecanica 39 pzs en estuche/plast  set-39 pretul,SET-39,Juego de 39 herramientas 1/4' y 3/8' para mecanico Pretul
22101,Juego mecanica 42 pzs en estuche/plast comfort grip  set-42,SET-42,Juego de 42 herramientas Comfort Grip Pretul
22981,Juego mecanica 73 pzs en estuch./plast set-73 pretul,SET-73,Juego de 70 herramientas 1/4' y 3/8' para mecanico Pretul
22984,Juego mecanica 85 pzs estuch./tela set-85 pretul,SET-85,Juego de 83 herramientas 1/4' y 3/8' para mecanico Pretul
23549,Juego p/instalar cerraduras 3pz kit-3p pretul,KIT-3P,Juego de 3 piezas para instalar cerraduras Pretul
