TRUPER,,GAFI
Claves,Descripcion,Claves,Descripcion
13304 ; D-5420 ; 7501206647417,Dado de 12 puntas cuadro 1/2' de 5/8',9177 ; 13304,Dado cuadro 1/2 estr. 5/8 d-5420 truper
13303 ; D-5418 ; 7501206647400,Dado de 12 puntas cuadro 1/2' de 9/16',9180 ; 13303,Dado cuadro 1/2 estr. 9/16 d-5418 truper
13524 ; D-5410-EM ; 7501206615478,Dado de 12 puntas cuadro 1/2' de 10mm,9181 ; 13524,Dado cuadro 1/2 estr. metr. 10mm d-5410em truper
13525 ; D-5411-EM ; 7501206615485,Dado de 12 puntas cuadro 1/2' de 11mm,9182 ; 13525,Dado cuadro 1/2 estr. metr. 11mm d-5411em truper
13527 ; D-5413-EM ; 7501206615508,Dado de 12 puntas cuadro 1/2' de 13mm,9184 ; 13527,Dado cuadro 1/2 estr. metr. 13mm d-5413em truper
13528 ; D-5414-EM ; 7501206615515,Dado de 12 puntas cuadro 1/2' de 14mm,9185 ; 13528,Dado cuadro 1/2 estr. metr. 14mm d-5414em truper
13532 ; D-5418-EM ; 7501206615553,Dado de 12 puntas cuadro 1/2' de 18mm,9189 ; 13532,Dado cuadro 1/2 estr. metr. 18mm d-5418em truper
13533 ; D-5419-EM ; 7501206615560,Dado de 12 puntas cuadro 1/2' de 19mm,9190 ; 13533,Dado cuadro 1/2 estr. metr. 19mm d-5419em truper
13542 ; D-5428-EM ; 7501206615652,Dado de 12 puntas cuadro 1/2' de 28mm,9199 ; 13542,Dado cuadro 1/2 estr. metr. 28mm d-5428em truper
13543 ; D-5429-EM ; 7501206615669,Dado de 12 puntas cuadro 1/2' de 29mm,9200 ; 13543,Dado cuadro 1/2 estr. metr. 29mm d-5429em truper
13526 ; D-5412-EM ; 7501206615492,Dado de 12 puntas cuadro 1/2' de 12mm,9183 ; 13526,Dado cuadro 1/2 estriado 12 mm d-5412em truper
13545 ; D-5432-EM ; 7501206615683,Dado de 12 puntas cuadro 1/2' de 32mm,9202 ; 13545,Dado cuadro 1/2 estriado 32 mm d-5432em truper
13240 ; D-5432-H ; 7501206643808,Dado de 6 puntas cuadro 1/2' de 1',9205 ; 13240,Dado cuadro 1/2 hexagonal 1 d-5432-h truper
13241 ; D-5434-H ; 7501206614938,Dado de 6 puntas cuadro 1/2' de 1-1/16',9235 ; 13241,Dado cuadro 1/2 hexagonal 1-1/16 d-5434-h truper
13244 ; D-5440-H ; 7501206614969,Dado de 6 puntas cuadro 1/2' de 1-1/4',9232 ; 13244,Dado cuadro 1/2 hexagonal 1-1/4 d-5440-h truper
13242 ; D-5436-H ; 7501206614945,Dado de 6 puntas cuadro 1/2' de 1-1/8',9234 ; 13242,Dado cuadro 1/2 hexagonal 1-1/8 d-5436-h truper
13237 ; D-5426-H ; 7501206643778,Dado de 6 puntas cuadro 1/2' de 13/16',9211 ; 13237,Dado cuadro 1/2 hexagonal 13/16 d-5426-h truper
13243 ; D-5438-H ; 7501206614952,Dado de 6 puntas cuadro 1/2' de 1-3/16',9233 ; 13243,Dado cuadro 1/2 hexagonal 1-3/16 d-5438-h truper
13263 ; D-5413-M ; 7501206647301,Dado de 6 puntas cuadro 1/2' de 13mm,9212 ; 13263,Dado cuadro 1/2 hexagonal 13mm d-5413-m truper
13264 ; D-5414-M ; 7501206647318,Dado de 6 puntas cuadro 1/2' de 14mm,9213 ; 13264,Dado cuadro 1/2 hexagonal 14mm d-5414-m truper
13270 ; D-5420-M ; 7501206648667,Dado de 6 puntas cuadro 1/2' de 20mm,9220 ; 13270,Dado cuadro 1/2 hexagonal 20mm d-5420-m truper
13272 ; D-5422-M ; 7501206648681,Dado de 6 puntas cuadro 1/2' de 22mm,9222 ; 13272,Dado cuadro 1/2 hexagonal 22mm d-5422-m truper
13273 ; D-5423-M ; 7501206648698,Dado de 6 puntas cuadro 1/2' de 23mm,9223 ; 13273,Dado cuadro 1/2 hexagonal 23mm d-5423-m truper
13274 ; D-5424-M ; 7501206648704,Dado de 6 puntas cuadro 1/2' de 24mm,9224 ; 13274,Dado cuadro 1/2 hexagonal 24mm d-5424-m truper
13236 ; D-5424-H ; 7501206643761,Dado de 6 puntas cuadro 1/2' de 3/4',9226 ; 13236,Dado cuadro 1/2 hexagonal 3/4 d-5424-h truper
13230 ; D-5412-H ; 7501206643709,Dado de 6 puntas cuadro 1/2' de 3/8',9227 ; 13230,Dado cuadro 1/2 hexagonal 3/8 d-5412-h truper
13234 ; D-5420-H ; 7501206643747,Dado de 6 puntas cuadro 1/2' de 5/8',9228 ; 13234,Dado cuadro 1/2 hexagonal 5/8 d-5420-h truper
13231 ; D-5414-H ; 7501206643716,Dado de 6 puntas cuadro 1/2' de 7/16',9229 ; 13231,Dado cuadro 1/2 hexagonal 7/16 d-5414-h truper
13233 ; D-5418-H ; 7501206643730,Dado de 6 puntas cuadro 1/2' de 9/16',9231 ; 13233,Dado cuadro 1/2 hexagonal 9/16 d-5418-h truper
13435 ; D-543925-W ; 7501206615294,Dado punta Torx cuadro 1/2' T-25,9237 ; 13435,Dado cuadro 1/2 punta torx t-25 d-543925w truper
13436 ; D-543930-W ; 7501206615300,Dado punta Torx cuadro 1/2' T-30,9238 ; 13436,Dado cuadro 1/2 punta torx t-30 d-543930w truper
13437 ; D-543940-W ; 7501206615317,Dado punta Torx cuadro 1/2' T-40,9240 ; 13437,Dado cuadro 1/2 punta torx t-40 d-543940w truper
13440 ; D-543955-W ; 7501206615348,Dado punta Torx cuadro 1/2' T-55,9242 ; 13440,Dado cuadro 1/2 punta torx t-55 d-543955w truper
13170 ; D-4708-M ; 7501206614648,Dado de 6 puntas cuadro 1/4' de 8mm,9244 ; 13170,Dado cuadro 1/4 hex metrico 8mm d-4708m truper
13166 ; D-4704-M ; 7501206614600,Dado de 6 puntas cuadro 1/4' de 4mm,9246 ; 13166,Dado cuadro 1/4 hexagonal metr. 04mm d-4704m truper
13167 ; D-4705-M ; 7501206614617,Dado de 6 puntas cuadro 1/4' de 5mm,9247 ; 13167,Dado cuadro 1/4 hexagonal metr. 05mm d-4705m truper
13168 ; D-4706-M ; 7501206614624,Dado de 6 puntas cuadro 1/4' de 6mm,9248 ; 13168,Dado cuadro 1/4 hexagonal metr. 06mm d-4706m truper
13171 ; D-4709-M ; 7501206614655,Dado de 6 puntas cuadro 1/4' de 9mm,9249 ; 13171,Dado cuadro 1/4 hexagonal metr. 09mm d-4709m truper
13172 ; D-4710-M ; 7501206614662,Dado de 6 puntas cuadro 1/4' de 10mm,9250 ; 13172,Dado cuadro 1/4 hexagonal metr. 10mm d-4710m truper
13173 ; D-4711-M ; 7501206614679,Dado de 6 puntas cuadro 1/4' de 11mm,9251 ; 13173,Dado cuadro 1/4 hexagonal metr. 11mm d-4711m truper
13174 ; D-4712-M ; 7501206614686,Dado de 6 puntas cuadro 1/4' de 12mm,9252 ; 13174,Dado cuadro 1/4 hexagonal metr. 12mm d-4712m truper
13175 ; D-4713-M ; 7501206614693,Dado de 6 puntas cuadro 1/4' de 13mm,9245 ; 13175,Dado cuadro 1/4 hexagonal metr. 13mm d-4713m truper
13162 ; D-4716 ; 7501206614594,Dado de 6 puntas cuadro 1/4' de 1/2',9253 ; 13162,Dado cuadro 1/4 hexagonal std 1/2 d-4716 truper
13156 ; D-4708 ; 7501206614532,Dado de 6 puntas cuadro 1/4' de 1/4',9259 ; 13156,Dado cuadro 1/4 hexagonal std 1/4 d-4708 truper
13154 ; D-4706 ; 7501206614518,Dado de 6 puntas cuadro 1/4' de 3/16',9254 ; 13154,Dado cuadro 1/4 hexagonal std 3/16 d-4706 truper
13160 ; D-4712 ; 7501206614570,Dado de 6 puntas cuadro 1/4' de 3/8',9262 ; 13160,Dado cuadro 1/4 hexagonal std 3/8d-4712truper
13158 ; D-4710 ; 7501206614556,Dado de 6 puntas cuadro 1/4' de 5/16',9260 ; 13158,Dado cuadro 1/4 hexagonal std 5/16 d-4710 truper
13153 ; D-4705 ; 7501206614501,Dado de 6 puntas cuadro 1/4' de 5/32',9255 ; 13153,Dado cuadro 1/4 hexagonal std 5/32 d-4705 truper
13161 ; D-4714 ; 7501206614587,Dado de 6 puntas cuadro 1/4' de 7/16',9256 ; 13161,Dado cuadro 1/4 hexagonal std 7/16 d-4714 truper
13155 ; D-4707 ; 7501206614525,Dado de 6 puntas cuadro 1/4' de 7/32',9258 ; 13155,Dado cuadro 1/4 hexagonal std 7/32 d-4707 truper
13157 ; D-4709 ; 7501206614549,Dado de 6 puntas cuadro 1/4' de 9/32',9257 ; 13157,Dado cuadro 1/4 hexagonal std 9/32 d-4709 truper
13859 ; D-5542 ; 7501206641057,Dado de 12 puntas cuadro 3/4' de 1-5/16',9274 ; 13859,Dado cuadro 3/4 estr. 1-5/16 d-5542 truper
13863 ; D-5550 ; 7501206641095,Dado de 12 puntas cuadro 3/4' de 1-9/16',9279 ; 13863,Dado cuadro 3/4 estr. 1-9/16 d-5550 truper
13852 ; D-5528 ; 7501206640982,Dado de 12 puntas cuadro 3/4' de 7/8',9282 ; 13852,Dado cuadro 3/4 estr. 7/8 d-5528 truper
13832 ; D-5548-H ; 7501206616437,Dado de 6 puntas cuadro 3/4' de 1-1/2',9287 ; 13832,Dado cuadro 3/4 hexagonal std 1-1/2 d-5548-h truper
13587 ; D-5222 ; 7501206647653,Dado de 12 puntas cuadro 3/8' de 11/16',9300 ; 13587,Dado cuadro 3/8 estr. 11/16 d-5222 truper
13589 ; D-5226 ; 7501206647677,Dado de 12 puntas cuadro 3/8' de 13/16',9303 ; 13589,Dado cuadro 3/8 estr. 13/16 d-5226 truper
13633 ; D-5213-M ; 7501206647721,Dado de 12 puntas cuadro 3/8' de 13mm,9304 ; 13633,Dado cuadro 3/8 estr. 13mm d-5213-m truper
13634 ; D-5214-M ; 7501206647738,Dado de 12 puntas cuadro 3/8' de 14mm,9305 ; 13634,Dado cuadro 3/8 estr. 14mm d-5214-m truper
13636 ; D-5216-M ; 7501206647752,Dado de 12 puntas cuadro 3/8' de 16mm,9307 ; 13636,Dado cuadro 3/8 estr. 16mm d-5216-m truper
13588 ; D-5224 ; 7501206647660,Dado de 12 puntas cuadro 3/8' de 3/4',9311 ; 13588,Dado cuadro 3/8 estr. 3/4 d-5224 truper
13586 ; D-5220 ; 7501206647646,Dado de 12 puntas cuadro 3/8' de 5/8',9314 ; 13586,Dado cuadro 3/8 estr. 5/8 d-5220 truper
13583 ; D-5214 ; 7501206647615,Dado de 12 puntas cuadro 3/8' de 7/16',9315 ; 13583,Dado cuadro 3/8 estr. 7/16 d-5214 truper
13590 ; D-5228 ; 7501206647684,Dado de 12 puntas cuadro 3/8' de 7/8',9316 ; 13590,Dado cuadro 3/8 estr. 7/8 d-5228 truper
13585 ; D-5218 ; 7501206647639,Dado de 12 puntas cuadro 3/8' de 9/16',9317 ; 13585,Dado cuadro 3/8 estr. 9/16 d-5218 truper
13640 ; D-5220-M ; 7501206615973,Dado de 12 puntas cuadro 3/8' de 20mm,9318 ; 13640,Dado cuadro 3/8 estr. metr. 20mm d-5220-m truper
13641 ; D-5221-M ; 7501206615980,Dado de 12 puntas cuadro 3/8' de 21mm,9319 ; 13641,Dado cuadro 3/8 estr. metr. 21mm d-5221-m truper
13642 ; D-5222-M ; 7501206615997,Dado de 12 puntas cuadro 3/8' de 22mm,9320 ; 13642,Dado cuadro 3/8 estr. metr. 22mm d-5222-m truper
13627 ; D-5207-M ; 7501206615942,Dado de 12 puntas cuadro 3/8' de 7mm,9321 ; 13627,Dado cuadro 3/8 estr. metr. 7mm d-5207-m truper
13629 ; D-5209-M ; 7501206615966,Dado de 12 puntas cuadro 3/8' de 9mm,9323 ; 13629,Dado cuadro 3/8 estr. metr. 9mm d-5209-m truper
13592 ; D-5232 ; 7501206615805,Dado de 12 puntas cuadro 3/8' de 1',9324 ; 13592,Dado cuadro 3/8 estr. std 1 d-5232 truper
13591 ; D-5230 ; 7501206615799,Dado de 12 puntas cuadro 3/8' de 15/16',9325 ; 13591,Dado cuadro 3/8 estr. std 15/16 d-5230 truper
13630 ; D-5210-M ; 7501206647691,Dado de 12 puntas cuadro 3/8' de 10mm,9299 ; 13630,Dado cuadro 3/8 estriado 10mm d-5210-m truper
13632 ; D-5212-M ; 7501206647714,Dado de 12 puntas cuadro 3/8' de 12mm,9302 ; 13632,Dado cuadro 3/8 estriado 12mm d-5212-m truper
13674 ; D-5210-HM ; 7501206616048,Dado de 6 puntas cuadro 3/8' de 10mm,9326 ; 13674,Dado cuadro 3/8 hexagonal metr. 10mm d-5210hm truper
13675 ; D-5211-HM ; 7501206616055,Dado de 6 puntas cuadro 3/8' de 11mm,9327 ; 13675,Dado cuadro 3/8 hexagonal metr. 11mm d-5211hm truper
13676 ; D-5212-HM ; 7501206616062,Dado de 6 puntas cuadro 3/8' de 12mm,9339 ; 13676,Dado cuadro 3/8 hexagonal metr. 12mm d-5212hm truper
13678 ; D-5214-HM ; 7501206616086,Dado de 6 puntas cuadro 3/8' de 14mm,9340 ; 13678,Dado cuadro 3/8 hexagonal metr. 14mm d-5214hm truper
13679 ; D-5215-HM ; 7501206616093,Dado de 6 puntas cuadro 3/8' de 15mm,9338 ; 13679,Dado cuadro 3/8 hexagonal metr. 15mm d-5215hm truper
13681 ; D-5217-HM ; 7501206616116,Dado de 6 puntas cuadro 3/8' de 17mm,9328 ; 13681,Dado cuadro 3/8 hexagonal metr. 17mm d-5217hm truper
13682 ; D-5218-HM ; 7501206616123,Dado de 6 puntas cuadro 3/8' de 18mm,9329 ; 13682,Dado cuadro 3/8 hexagonal metr. 18mm d-5218hm truper
13683 ; D-5219-HM ; 7501206616130,Dado de 6 puntas cuadro 3/8' de 19mm,9341 ; 13683,Dado cuadro 3/8 hexagonal metr. 19mm d-5219hm truper
13671 ; D-5207-HM ; 7501206616017,Dado de 6 puntas cuadro 3/8' de 7mm,9334 ; 13671,Dado cuadro 3/8 hexagonal metr. 7mm d-5207hm truper
13672 ; D-5208-HM ; 7501206616024,Dado de 6 puntas cuadro 3/8' de 8mm,9331 ; 13672,Dado cuadro 3/8 hexagonal metr. 8mm d-5208hm truper
13673 ; D-5209-HM ; 7501206616031,Dado de 6 puntas cuadro 3/8' de 9mm,9335 ; 13673,Dado cuadro 3/8 hexagonal metr. 9mm d-5209hm truper
13617 ; D-5232-H ; 7501206615935,Dado de 6 puntas cuadro 3/8' de 1',9345 ; 13617,Dado cuadro 3/8 hexagonal std 1 d-5232h truper
13605 ; D-5208-H ; 7501206615812,Dado de 6 puntas cuadro 3/8' de 1/4',9346 ; 13605,Dado cuadro 3/8 hexagonal std 1/4 d-5208h truper
13612 ; D-5222-H ; 7501206615881,Dado de 6 puntas cuadro 3/8' de 11/16',9347 ; 13612,Dado cuadro 3/8 hexagonal std 11/16 d-5222h truper
13616 ; D-5230-H ; 7501206615928,Dado de 6 puntas cuadro 3/8' de 15/16',9348 ; 13616,Dado cuadro 3/8 hexagonal std 15/16 d-5230h truper
13607 ; D-5212-H ; 7501206615836,Dado de 6 puntas cuadro 3/8' de 3/8',9354 ; 13607,Dado cuadro 3/8 hexagonal std 3/8 d-5212h truper
13606 ; D-5210-H ; 7501206615829,Dado de 6 puntas cuadro 3/8' de 5/16',9344 ; 13606,Dado cuadro 3/8 hexagonal std 5/16 d-5210h truper
13608 ; D-5214-H ; 7501206615843,Dado de 6 puntas cuadro 3/8' standard de 7/16',9351 ; 13608,Dado cuadro 3/8 hexagonal std 7/16 d-5214h truper
13610 ; D-5218-H ; 7501206615867,Dado de 6 puntas cuadro 3/8' standard de 9/16',9353 ; 13610,Dado cuadro 3/8 hexagonal std 9/16 d-5218h truper
13576 ; D-523950-W ; 7501206615768,Dados punta Torx cuadro 3/8' T-50,9363 ; 13576,Dado cuadro 3/8 punta torx t-50 d-523950w truper
13577 ; D-523955-W ; 7501206615775,Dados punta Torx cuadro 3/8' T-55,9364 ; 13577,Dado cuadro 3/8 punta torx t-55 d-523955w truper
13578 ; D-523960-W ; 7501206615782,Dados punta Torx cuadro 3/8' T-60,9365 ; 13578,Dado cuadro 3/8 punta torx t-60 d-523960w truper
13397 ; D-7434-H ; 7501206655597,Dado de impacto 6 puntas cuadro 1/2' de 1-1/16',9395 ; 13397,Dado impacto 6 puntas 1/2  std 1-1/16  d-7434-h truper
13402 ; D-7340-H ; 7501206655641,Dado de impacto 6 puntas cuadro 1/2' de 1-1/4',9400 ; 13402,Dado impacto 6 puntas 1/2  std 1-1/4  d-7340-h truper
13401 ; D-7336-H ; 7501206655634,Dado de impacto 6 puntas cuadro 1/2' de 1-1/8',9399 ; 13401,Dado impacto 6 puntas 1/2  std 1-1/8  d-7336-h truper
13398 ; D-7436-H ; 7501206655603,Dado de impacto 6 puntas cuadro 1/2' de 1-1/8',9396 ; 13398,Dado impacto 6 puntas 1/2  std 1-1/8  d-7436-h truper
14987 ; D-3436-M ; 7506240655527,Dado de 6 puntas cuadro 3/4' de 36mm,213735 ; 14987,Dado impacto 6 puntas 3/4 mil 36mmd-3436-m truper
13375 ; D-7412-H ; 7501206644058,Dado de impacto 6 puntas cuadro 1/2' de 3/8',9379 ; 13375,Dado impacto cuadro 1/2 hex 3/8 d-7412-h truper
13376 ; D-7414-H ; 7501206644065,Dado de impacto 6 puntas cuadro 1/2' de 7/16',9382 ; 13376,Dado impacto cuadro 1/2 hex 7/16 d-7414-h truper
13378 ; D-7418-H ; 7501206644089,Dado de impacto 6 puntas cuadro 1/2' de 9/16',9383 ; 13378,Dado impacto cuadro 1/2 hex 9/16 d-7418-h truper
12426 ; D-7314-M ; 7501206655436,Dado de impacto largo 6 puntas cuadro 1/2' de 14mm,9417 ; 12426,Dado impacto largo 6 puntas 1/2  mil 14mm d-7314-m truper
12428 ; D-7316-M ; 7501206655450,Dado de impacto largo 6 puntas cuadro 1/2' de 16mm,9419 ; 12428,Dado impacto largo 6 puntas 1/2  mil 16mm d-7316-m truper
12442 ; D-7524-L ; 7501206655580,Dado impacto largo 6 puntas cuadro 3/4' de 1-1/2',9431 ; 12442,Dado impacto largo 6 puntas 3/4  std 1-1/2  d-7524-l truper
12439 ; D-7521-L ; 7501206655559,Dado impacto largo 6 puntas cuadro 3/4' de 1-5/16',9429 ; 12439,Dado impacto largo 6 puntas 3/4  std 1-5/16  d-7521-l truper
13396 ; D-7332-H ; 7501206648865,Dado de impacto largo 6 puntas cuadro 1/2' de 1',9393 ; 13396,Dado impacto largo cuadro 1/2 hex 1 d-7332-h truper
13371 ; D-5334-E ; 7501206615263,Dado de 12 puntas largo cuadro 1/2' de 1-1/16',9454 ; 13371,Dado largo cdro 1/2 estr. std 1-1/16 d-5334-e truper
13370 ; D-5332-E ; 7501206615256,Dado de 12 puntas largo cuadro 1/2' de 1',9433 ; 13370,Dado largo cuadro 1/2 estr. std 1 d-5332-e truper
13360 ; D-5316-E ; 7501206615171,Dado de 12 puntas largo cuadro 1/2' de 1/2',9460 ; 13360,Dado largo cuadro 1/2 estr. std 1/2d-5316-e truper
13372 ; D-5336-E ; 7501206615270,Dado de 12 puntas largo cuadro 1/2' de 1-1/8',9455 ; 13372,Dado largo cuadro 1/2 estr. std 1-1/8 d-5336-e truper
13367 ; D-5326-E ; 7501206615225,Dado de 12 puntas largo cuadro 1/2' de 13/16',9458 ; 13367,Dado largo cuadro 1/2 estr. std 13/16 d-5326-e truper
13361 ; D-5318-E ; 7501206615188,Dado de 12 puntas largo cuadro 1/2' de 9/16',9463 ; 13361,Dado largo cuadro 1/2 estriado std 9/16 d-5318-e truper
13357 ; D-5317-M ; 7501206615140,Dado de 6 puntas cuadro 1/2' de 17mm,9464 ; 13357,Dado largo cuadro 1/2 hex metr. 17mm d-5317-m truper
13358 ; D-5318-M ; 7501206615157,Dado de 6 puntas cuadro 1/2' de 18mm,9465 ; 13358,Dado largo cuadro 1/2 hex metr. 18mm d-5318-m truper
13359 ; D-5319-M ; 7501206615164,Dado de 6 puntas cuadro 1/2' de 19mm,9466 ; 13359,Dado largo cuadro 1/2 hex metr. 19mm d-5319-m truper
13356 ; D-5316-M ; 7501206615133,Dado de 6 puntas cuadro 1/2' de 16mm,9434 ; 13356,Dado largo cuadro 1/2 hex metrico 16mm d-5316-m truper
13323 ; D-5312-H ; 7501206615119,Dado de 6 puntas largo cuadro 1/2' de 3/8',9435 ; 13323,Dado largo cuadro 1/2 hex std 3/8 d-5312-h truper
13324 ; D-5314-H ; 7501206615126,Dado de 6 puntas largo cuadro 1/2' de 7/16',9436 ; 13324,Dado largo cuadro 1/2 hex std 7/16 d-5314-h truper
13333 ; D-5332-H ; 7501206644041,Dado de 6 puntas largo cuadro 1/2' de 1',9437 ; 13333,Dado largo cuadro 1/2 hexagonal 1 d-5332-h truper
13350 ; D-5310-M ; 7501206644416,Dado de 6 puntas cuadro 1/2' de 10mm,9468 ; 13350,Dado largo cuadro 1/2 hexagonal 10mm d-5310-m truper
13352 ; D-5312-M ; 7501206648735,Dado de 6 puntas cuadro 1/2' de 12mm,9471 ; 13352,Dado largo cuadro 1/2 hexagonal 12mm d-5312-m truper
13330 ; D-5326-H ; 7501206644010,Dado de 6 puntas largo cuadro 1/2' de 13/16',9480 ; 13330,Dado largo cuadro 1/2 hexagonal 13/16 d-5326-h truper
13354 ; D-5314-M ; 7501206648759,Dado de 6 puntas cuadro 1/2' de 14mm,9479 ; 13354,Dado largo cuadro 1/2 hexagonal 14mm d-5314-m truper
13332 ; D-5330-H ; 7501206644034,Dado de 6 puntas largo cuadro 1/2' de 15/16',9473 ; 13332,Dado largo cuadro 1/2 hexagonal 15/16 d-5330-h truper
13327 ; D-5320-H ; 7501206643983,Dado de 6 puntas largo cuadro 1/2' de 5/8',9475 ; 13327,Dado largo cuadro 1/2 hexagonal 5/8 d-5320-h truper
13331 ; D-5328-H ; 7501206644027,Dado de 6 puntas largo cuadro 1/2' de 7/8',9477 ; 13331,Dado largo cuadro 1/2 hexagonal 7/8 d-5328-h truper
13326 ; D-5318-H ; 7501206643976,Dado de 6 puntas largo cuadro 1/2' de 9/16',9476 ; 13326,Dado largo cuadro 1/2 hexagonal 9/16 d-5318-h truper
13205 ; D-4711-LM ; 7501206614839,Dado de 6 puntas largo cuadro 1/4' de 11mm,9481 ; 13205,Dado largo cuadro 1/4 hex metr. 11mm d-4711lm truper
13201 ; D-4707-LM ; 7501206614792,Dado de 6 puntas largo cuadro 1/4' de 7mm,9482 ; 13201,Dado largo cuadro 1/4 hex metrico 7mm d-4707lm truper
13182 ; D-4708-L ; 7501206614709,Dado de 6 puntas largo cuadro 1/4' de 1/4',9444 ; 13182,Dado largo cuadro 1/4 hex std 1/4 d-4708l truper
13185 ; D-4711-L ; 7501206614730,Dado de 6 puntas largo cuadro 1/4' de 11/32',9445 ; 13185,Dado largo cuadro 1/4 hex std 11/32 d-4711l truper
13186 ; D-4712-L ; 7501206614747,Dado de 6 puntas largo cuadro 1/4' de 3/8',9446 ; 13186,Dado largo cuadro 1/4 hex std 3/8 d-4712l truper
13184 ; D-4710-L ; 7501206614723,Dado de 6 puntas largo cuadro 1/4' de 5/16',9447 ; 13184,Dado largo cuadro 1/4 hex std 5/16 d-4710l truper
13189 ; D-4718-L ; 7501206614778,Dado de 6 puntas largo cuadro 1/4' de 9/16',9449 ; 13189,Dado largo cuadro 1/4 hex std 9/16 d-4718l truper
13717 ; D-5022-H ; 7501206616222,Dado de 6 puntas largo cuadro 3/8' de 11/16',9497 ; 13717,Dado largo cuadro 3/8 hex std 11/16 d-5022h truper
13719 ; D-5026-H ; 7501206616246,Dado de 6 puntas largo cuadro 3/8' de 13/16',9498 ; 13719,Dado largo cuadro 3/8 hex std 13/16 d-5026h truper
13718 ; D-5024-H ; 7501206616239,Dado de 6 puntas largo cuadro 3/8' de 3/4',9499 ; 13718,Dado largo cuadro 3/8 hex std 3/4 d-5024h truper
13713 ; D-5014-H ; 7501206616185,Dado de 6 puntas largo cuadro 3/8' de 7/16',9502 ; 13713,Dado largo cuadro 3/8 hex std 7/16 d-5014h truper
13720 ; D-5028-H ; 7501206616253,Dado de 6 puntas largo cuadro 3/8' de 7/8',9503 ; 13720,Dado largo cuadro 3/8 hex std 7/8 d-5028h truper
13715 ; D-5018-H ; 7501206616208,Dado de 6 puntas largo cuadro 3/8' de 9/16',9504 ; 13715,Dado largo cuadro 3/8 hex std 9/16 d-5018h truper
13770 ; D-5010-HM ; 7501206616260,Dado de 6 puntas largo cuadro 3/8' de 10mm,9495 ; 13770,Dado largo cuadro 3/8 hexagonal 10mm d-5010hm truper
13772 ; D-5012-HM ; 7501206616284,Dado de 6 puntas largo cuadro 3/8' de 12mm,9487 ; 13772,Dado largo cuadro 3/8 hexagonal 12mm d-5012hm truper
13773 ; D-5013-HM ; 7501206616291,Dado de 6 puntas largo cuadro 3/8' de 13mm,9488 ; 13773,Dado largo cuadro 3/8 hexagonal 13mm d-5013hm truper
13774 ; D-5014-HM ; 7501206616307,Dado de 6 puntas largo cuadro 3/8' de 14mm,9489 ; 13774,Dado largo cuadro 3/8 hexagonal 14mm d-5014hm truper
13775 ; D-5015-HM ; 7501206616314,Dado de 6 puntas largo cuadro 3/8' de 15mm,9490 ; 13775,Dado largo cuadro 3/8 hexagonal 15mm d-5015hm truper
13776 ; D-5016-HM ; 7501206616321,Dado de 6 puntas largo cuadro 3/8' de 16mm,9493 ; 13776,Dado largo cuadro 3/8 hexagonal 16mm d-5016hm truper
13777 ; D-5017-HM ; 7501206616338,Dado de 6 puntas largo cuadro 3/8' de 17mm,9491 ; 13777,Dado largo cuadro 3/8 hexagonal 17mm d-5017hm truper
13366 ; D-5326-HPA ; 7501206647493,Dado de 6 puntas largas de 13/16' para bujias cuadro 1/2',9505 ; 13366,Dado p/bujias cuadro 1/2 hex 13/16 d-5326-hpa truper
13365 ; D-5320-50 ; 7501206647486,Dado de 6 puntas largo para bujia cuadro 1/2' standard 5/8',9506 ; 13365,Dado p/bujias cuadro 1/2 hex 5/8 d-5320-50 truper
13657 ; D-5026-HPA ; 7501206647806,Dado de 6 puntas de 13/16' para bujias cuadro 3/8',9507 ; 13657,Dado p/bujias cuadro 3/8 hex 13/16 d-5026-hpa truper
13655 ; D-5220-50 ; 7501206647790,Dado de 6 puntas de 5/8' para bujias cuadro 3/8',9508 ; 13655,Dado p/bujias cuadro 3/8 hex 5/8 d-5220-50 truper
14200 ; DT-4 ; 7501206641781,Desarmador 2 puntas dobles y barra con 2 cajas hexagonales,9528 ; 14200,Desarmador 4 puntas intercambiables dt-4 truper
24115 ; DT-4P ; 7506240618607,Desarmador 6 en 1 con dos puntas dobles Pretul,196917 ; 24115,Desarmador 6 en 1 con dos puntas dobles dt-4p pretul
13579 ; DES-EX-6 ; 7501206635445,Desarmador con puntas y pick up,9641 ; 13579,Desarmador c/puntas y pick up des-ex-6 truper
14019 ; DG-1/8X4B ; 7501206617793,Desarmador cabinet 1/8x4' mango comfort grip,9510 ; 14019,Desarmador ca net 1/8 x 4 mgo dg-1/8x4b truper
14025 ; DG-1/8X6B ; 7501206617809,Desarmador cabinet 1/8x6' mango comfort grip,3976 ; 14025,Desarmador ca net 1/8x6 mgo dg-1/8x6b truper
14027 ; DG-1/8X8B ; 7501206617816,Desarmador cabinet 1/8x8' mango comfort grip,3977 ; 14027,Desarmador ca net 1/8x8 mgo dg-1/8x8b truper
14040 ; DG-3/16X6B ; 7501206617830,Desarmador cabinet 3/16x6' mango comfort grip,9511 ; 14040,Desarmador ca net 3/16 x 6 mgo dg-3/16x6b tr
21487 ; DG-1/8X6BP ; 7501206664193,Desarmador cabinet 1/8 x 6' mango Comfort Grip Pretul,13825 ; 21487,Desarmador cabinet mango pvc 1/8x6 dg-1/8x6bp pretul
